id,foundation_score,exploration_score,application_score,mastery_score,specification,score,users_ID,skills_ID
5555,-1.00,100.00,-1.00,-1.00,Exploration,79,650,4148
5556,-1.00,100.00,-1.00,-1.00,Exploration,79,650,4158
5557,-1.00,0.00,-1.00,-1.00,NULL,0,650,4064
5558,-1.00,-1.00,0.00,-1.00,NULL,0,650,4066
5559,-1.00,0.00,0.00,-1.00,NULL,0,650,4067
5560,-1.00,25.00,-1.00,-1.00,NULL,25,650,4068
5561,-1.00,50.00,-1.00,-1.00,NULL,49,650,4070
5562,-1.00,0.00,-1.00,-1.00,NULL,0,650,4081
5563,-1.00,0.00,-1.00,-1.00,NULL,0,650,4090
5564,-1.00,0.00,-1.00,-1.00,NULL,0,650,4135
5565,-1.00,0.00,-1.00,-1.00,NULL,0,650,4142
5566,-1.00,0.00,-1.00,-1.00,NULL,0,650,4147
5567,-1.00,0.00,-1.00,-1.00,NULL,0,650,4150
5568,-1.00,0.00,-1.00,-1.00,NULL,0,650,4164
5569,-1.00,0.00,0.00,-1.00,NULL,0,650,4167
